"presenca" "NM_MUNICIP" "lat" "lon"
"1350" "Absent" "CAPIM BRANCO" -19.58944 -44.12111
"1351" "Absent" "MOEDA" -20.3303 -44.0347
"1352" "Present" "MOEDA" -20.35889 -44.0317
"1353" "Absent" "MOEDA" -20.3589 -44.0308
"1354" "Absent" "BRUMADINHO" -20.2825 -44.0281
"1355" "Absent" "PEDRO LEOPOLDO" -19.62217 -44.02361
"1356" "Absent" "PEDRO LEOPOLDO" -19.63483 -44.02333
"1357" "Absent" "PEDRO LEOPOLDO" -19.62497 -44.01472
"1358" "Absent" "BELO VALE" -20.4458 -43.9983
"1359" "Absent" "CONFINS" -19.65436 -43.98639
"1360" "Absent" "MOEDA" -20.385 -43.9511
"1361" "Absent" "CRISTINA" -22.1828 -45.3628
"1362" "Present" "PATROCÍNIO" -19.20569 -46.94528
"1363" "Absent" "GURINHATÃ" -19.05592 -49.7526
"1364" "Absent" "GURINHATÃ" -19.04072 -49.7285
"1365" "Absent" "ITUIUTABA" -18.99339 -49.7143
"1366" "Absent" "GURINHATÃ" -18.9928 -49.81694
"1367" "Absent" "GURINHATÃ" -18.976 -49.8068
"1368" "Absent" "GURINHATÃ" -18.9758 -49.8067
"1369" "Absent" "SANTO ANTÔNIO DO MONTE" -20.06656 -45.31222
"1370" "Present" "LAMBARI" -21.95235 -45.3113
"1371" "Absent" "LAMBARI" -21.95235 -45.3113
"1372" "Present" "LAMBARI" -21.9647 -45.2997
"1373" "Present" "SANTO ANTÔNIO DO MONTE" -20.02872 -45.29444
"1374" "Present" "LAMBARI" -21.92303 -45.2858
"1375" "Present" "LAMBARI" -21.92708 -45.2836
"1376" "Absent" "INDIANÓPOLIS" -19.03256 -47.91
"1377" "Absent" "ARAGUARI" -18.88 -48.05
"1378" "Absent" "ITUIUTABA" -19.01203 -49.5134
"1379" "Absent" "ITUIUTABA" -18.9824 -49.56417
"1380" "Absent" "ITUIUTABA" -18.9781 -49.5444
"1381" "Absent" "ITUIUTABA" -18.97808 -49.5444
"1382" "Absent" "ITUIUTABA" -18.96853 -49.5319
"1383" "Absent" "ITUIUTABA" -18.96722 -49.5685
"1384" "Absent" "ITUIUTABA" -18.92917 -49.4851
"1385" "Absent" "ITUIUTABA" -18.91525 -49.3274
"1386" "Absent" "ITUIUTABA" -18.91472 -49.3275
"1387" "Absent" "ITUIUTABA" -18.9006 -49.5175
"1388" "Absent" "ITUIUTABA" -18.90058 -49.5177
"1389" "Absent" "ITUIUTABA" -18.88889 -49.7664
"1390" "Absent" "ITUIUTABA" -18.88883 -49.7664
"1391" "Absent" "ITUIUTABA" -18.87333 -49.566
"1392" "Absent" "ITUIUTABA" -18.86386 -49.5729
"1393" "Absent" "ITUIUTABA" -18.86386 -49.5729
"1394" "Absent" "ITUIUTABA" -18.86 -49.6
"1395" "Absent" "ITUIUTABA" -18.85186 -49.4339
"1396" "Absent" "ITUIUTABA" -18.82142 -49.55
"1397" "Absent" "ITUIUTABA" -18.80392 -49.599
"1398" "Absent" "JESUÂNIA" -21.98531 -45.2924
"1399" "Absent" "JESUÂNIA" -21.98268 -45.2775
"1400" "Absent" "JESUÂNIA" -21.96903 -45.2567
"1401" "Absent" "SANTA VITÓRIA" -18.97011 -50.4475
"1402" "Present" "CARMO DA CACHOEIRA" -21.41158 -45.2318
"1403" "Present" "CARMO DA CACHOEIRA" -21.43078 -45.2178
"1404" "Present" "TRÊS CORAÇÕES" -21.56031 -45.188
"1405" "Absent" "SÃO BENTO ABADE" -21.54403 -45.0919
"1406" "Present" "CANA VERDE" -21.02533 -45.2188
"1407" "Present" "CANA VERDE" -21.03889 -45.2089
"1408" "Absent" "CANA VERDE" -21.02773 -45.1657
"1409" "Present" "CANA VERDE" -21.03619 -45.1587
"1410" "Present" "ABAETÉ" -19.00433 -45.15083
"1411" "Present" "CANA VERDE" -21.03989 -45.1392
"1412" "Present" "CANA VERDE" -21.03894 -45.1267
"1413" "Present" "CANA VERDE" -21.00794 -45.1216
"1414" "Present" "PERDÕES" -21.06111 -45.0611
"1415" "Present" "LAGOA DOURADA" -21.01056 -44.1314
"1416" "Present" "NEPOMUCENO" -21.27167 -45.2089
"1417" "Absent" "NEPOMUCENO" -21.27222 -45.2047
"1418" "Absent" "CARMO DE MINAS" -22.13761 -45.1734
"1419" "Absent" "CARMO DE MINAS" -22.13661 -45.0878
"1420" "Present" "VIRGÍNIA" -22.3815 -45.1625
"1421" "Absent" "VIRGÍNIA" -22.26508 -45.1309
"1422" "Absent" "VIRGÍNIA" -22.2878 -45.0822
"1423" "Present" "VIRGÍNIA" -22.28189 -45.0813
"1424" "Present" "VIRGÍNIA" -22.2783 -45.0756
"1425" "Present" "VIRGÍNIA" -22.29228 -45.0398
"1426" "Absent" "VIRGÍNIA" -22.3111 -45.0381
"1427" "Absent" "VIRGÍNIA" -22.3131 -45.0369
"1428" "Absent" "VIRGÍNIA" -22.31083 -45.034
"1429" "Present" "CANA VERDE" -21.03619 -45.1587
"1430" "Present" "RIBEIRÃO VERMELHO" -21.13469 -45.0949
"1431" "Present" "RIBEIRÃO VERMELHO" -21.1392 -45.0911
"1432" "Present" "RIBEIRÃO VERMELHO" -21.13583 -45.0889
"1433" "Present" "RIBEIRÃO VERMELHO" -21.1267 -45.0819
"1434" "Absent" "MARMELÓPOLIS" -22.4919 -45.1444
"1435" "Absent" "VIRGÍNIA" -22.4322 -45.1325
"1436" "Absent" "DOM VIÇOSO" -22.23806 -45.1369
"1437" "Present" "PERDÕES" -21.04686 -45.1009
"1438" "Present" "SANTO ANTÔNIO DO AMPARO" -20.96981 -45.03
"1439" "Absent" "SANTO ANTÔNIO DO AMPARO" -20.87406 -44.8911
"1440" "Absent" "SÃO BENTO ABADE" -21.5439 -45.0917
"1441" "Absent" "CAMACHO" -20.6625 -45.0828
"1442" "Absent" "MARTINHO CAMPOS" -19.32769 -45.06389
"1443" "Absent" "SANTO ANTÔNIO DO AMPARO" -20.8108 -45.0319
"1444" "Absent" "SÃO FRANCISCO DE PAULA" -20.67717 -45.0265
"1445" "Absent" "SÃO FRANCISCO DE PAULA" -20.6653 -45.0094
"1446" "Present" "SÃO FRANCISCO DE PAULA" -20.6558 -44.9617
"1447" "Absent" "OLIVEIRA" -20.8142 -44.8206
"1448" "Absent" "LUMINÁRIAS" -21.62019 -45.0036
"1449" "Absent" "LUMINÁRIAS" -21.62028 -45.0036
"1450" "Present" "SÃO THOMÉ DAS LETRAS" -21.84467 -44.9517
"1451" "Absent" "BAEPENDI" -21.84467 -44.9444
"1452" "Present" "CARMO DA MATA" -20.62068 -44.942
"1453" "Present" "BOM SUCESSO" -21.09033 -44.9318
"1454" "Absent" "SANTO ANTÔNIO DO AMPARO" -20.8435 -44.8867
"1455" "Absent" "DIVINÓPOLIS" -20.29642 -44.8828
"1456" "Absent" "CLÁUDIO" -20.35083 -44.86111
"1457" "Absent" "MINDURI" -21.71372 -44.5826
"1458" "Absent" "ITAGUARA" -20.30639 -44.57583
"1459" "Absent" "ITAGUARA" -20.30333 -44.57222
"1460" "Absent" "ITAGUARA" -20.32444 -44.57028
"1461" "Absent" "ITAGUARA" -20.29347 -44.55639
"1462" "Absent" "ITAGUARA" -20.32447 -44.50389
"1463" "Absent" "ITATIAIUÇU" -20.26922 -44.49667
"1464" "Absent" "ITAGUARA" -20.30228 -44.44833
"1465" "Present" "MINDURI" -21.64167 -44.5475
"1466" "Absent" "ITAGUARA" -20.36508 -44.4869
"1467" "Absent" "MADRE DE DEUS DE MINAS" -21.46375 -44.3842
"1468" "Present" "SÃO JOÃO DEL REI" -21.31217 -44.3823
"1469" "Absent" "SÃO JOÃO DEL REI" -21.29833 -44.3722
"1470" "Absent" "SÃO JOÃO DEL REI" -21.3474 -44.2991
"1471" "Absent" "SÃO JOÃO DEL REI" -21.095 -44.2547
"1472" "Absent" "SÃO JOÃO DEL REI" -21.095 -44.2503
"1473" "Absent" "SÃO JOÃO DEL REI" -21.09 -44.2469
"1474" "Absent" "SÃO JOÃO DEL REI" -21.09 -44.2469
"1475" "Absent" "SÃO JOÃO DEL REI" -21.09289 -44.2445
"1476" "Absent" "SÃO JOÃO DEL REI" -21.0536 -44.3
"1477" "Absent" "CORONEL XAVIER CHAVES" -21.0608 -44.1814
"1478" "Present" "CORONEL XAVIER CHAVES" -21.038 -44.1803
"1479" "Present" "TIRADENTES" -21.07778 -44.1789
"1480" "Absent" "CORONEL XAVIER CHAVES" -21.05422 -44.1764
"1481" "Absent" "ANDRELÂNDIA" -21.65403 -44.2863
"1482" "Absent" "CANÁPOLIS" -18.78494 -49.3748
"1483" "Absent" "TIRADENTES" -21.08778 -44.2158
"1484" "Absent" "TIRADENTES" -21.07 -44.2103
"1485" "Absent" "PIEDADE DOS GERAIS" -20.41472 -44.20639
"1486" "Absent" "TIRADENTES" -21.06611 -44.2039
"1487" "Absent" "TIRADENTES" -21.06611 -44.2039
